context_variant,model,instance,test_file,total_testcases,behavioral,crash,n/a
Minimal,Qwen3-coder,BBC49,BBC49U215Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U217Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U218Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U219Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC49,BBC49U220Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U224Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U227Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U228Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U229Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U230Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U231Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U236Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U240Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U241Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U245Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U249Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U250Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U255Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U256Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U258Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U25Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U260Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U264Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U268Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U272Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U277Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U27Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC49,BBC49U280Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U28Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U290Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U30Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U31Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U35Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U43Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U51Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U58Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC49,BBC49U7Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U103Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U111Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U113Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U139Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U13Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U160Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U164Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U167Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U171Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U172Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U177Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U179Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U182Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC72,BBC72U184Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U191Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U224Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U234Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U239Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U244Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U248Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U26Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U27Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U297Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U309Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U310Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U312Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U322Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U329Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U333Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U336Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U338Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U339Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U343Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U344Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U345Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U347Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U348Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U352Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U353Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U354Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U355Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U361Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U373Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U374Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U379Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U387Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U388Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U400Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC72,BBC72U427Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC72,BBC72U434Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U440Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC72,BBC72U442Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U443Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U449Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U450Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U458Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U459Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U461Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U464Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U470Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U495Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U515Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U517Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U520Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U521Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U522Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U523Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U539Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U53Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U54Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC72,BBC72U56Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U5Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC72,BBC72U71Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC72,BBC72U72Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U101Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U113Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U136Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U139Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U146Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U151Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U156Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U157Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U158Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U160Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U162Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U172Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U177Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U179Test.java,1,0,0,1
Minimal,Qwen3-coder,BBC73,BBC73U182Test.java,2,0,0,2
Minimal,Qwen3-coder,BBC73,BBC73U184Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U188Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC73,BBC73U191Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U224Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U22Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U234Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U237Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U239Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U244Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U248Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U24Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U26Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U27Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U287Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U296Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U297Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U309Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U30Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U310Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U312Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U31Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U329Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U333Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U336Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U338Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U339Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U343Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U344Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U345Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U347Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U348Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U352Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U353Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U354Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U355Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U361Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U368Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U373Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U374Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U379Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U384Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U387Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U388Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U38Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U427Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC73,BBC73U434Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U443Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U449Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U450Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U455Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U459Test.java,1,0,0,1
Minimal,Qwen3-coder,BBC73,BBC73U461Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U480Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U515Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U517Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U520Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U521Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U522Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U523Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U531Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U539Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U53Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U54Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC73,BBC73U71Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U72Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U79Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC73,BBC73U81Test.java,3,0,3,0
