context_variant,model,instance,test_file,test_case,execution_result,root_cause,root_cause_source,reflective,llm_detected_errors,bump_bc_errors,matched_errors,match_count
Minimal,Qwen3-coder,BBC36,BBC36U251Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U254Test.java,test_getEmojisByWordId,FAILURE,AssertionError,top,False,AssertionError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0
Minimal,Qwen3-coder,BBC36,BBC36U255Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U260Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U266Test.java,test_initWebApplicationContext,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U268Test.java,test_authenticate,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U275Test.java,test_handleCallback,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U278Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U279Test.java,test_handleAuthorization,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U32Test.java,test_getLetterSoundCorrespondences,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U41Test.java,test_getStoryBooksJSONArray,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U42Test.java,test_refreshStoryBooksJSONArray,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U6Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U7Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC49,BBC49U112Test.java,test_calculateMD5,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U11Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U122Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U123Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U124Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U125Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U127Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U129Test.java,test_initBinder,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U136Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U137Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U141Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U142Test.java,test_handleRequest,log_not_found,,none,False,,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,,0
Minimal,Qwen3-coder,BBC49,BBC49U143Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U144Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U147Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U148Test.java,test_handleAddContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U149Test.java,test_handleRemoveContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U151Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U157Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U159Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U160Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U161Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U162Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U163Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U165Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U166Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U168Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U169Test.java,test_initBinder,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U16Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U171Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U179Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U182Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U183Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U184Test.java,test_handleAddContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U186Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U187Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U189Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U191Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U192Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U193Test.java,test_initBinder,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U195Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U198Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U202Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U204Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U207Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U209Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U210Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U211Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U215Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U217Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U218Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U219Test.java,test_handleRequest,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC49,BBC49U219Test.java,test_handleRequestWithIOException,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U220Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U224Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U227Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U228Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U229Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U230Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U231Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U236Test.java,test_storeImageContributionEvent,ERROR,NoSuchMethodError,caused_by,True,IllegalArgumentException|InvocationTargetException|NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U240Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U241Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U245Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U249Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U250Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U255Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U256Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U258Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U25Test.java,test_getWordsPendingRecording,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U260Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U264Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U268Test.java,test_handleThumbnailRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC49,BBC49U272Test.java,test_authenticate,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
